xval,cpu,mem
7180,4.2,81.8
7181,4.6,81.8
7182,4.0,81.8
7183,4.3,81.6
7184,3.1,81.6
7185,4.8,81.6
7186,6.1,81.6
7187,4.8,81.7
7188,5.1,81.9
7189,5.1,81.8
7190,4.8,81.7
7191,5.9,81.8
7192,15.3,82.3
7193,6.7,81.9
7194,10.2,81.5
7195,10.2,81.6
7196,6.8,81.3
7197,9.2,81.2
7198,8.2,81.3
7199,7.7,81.2
7200,7.4,81.3
7201,8.8,81.2
7202,3.5,81.2
7203,12.1,80.9
7204,8.7,80.8
7205,7.4,80.9
7206,5.0,80.8
7207,4.6,80.7
7208,6.1,80.7
7209,11.7,77.9
7210,7.5,77.9
7211,3.7,77.8
7212,7.6,77.6
7213,5.5,77.5
7214,4.5,77.6
7215,6.5,77.6
7216,3.8,77.4
7217,6.2,77.4
7218,4.2,77.4
7219,3.2,77.4
7220,5.5,77.4
7221,5.1,77.4
7222,6.9,77.4
7223,7.3,77.4
7224,3.6,77.4
7225,8.4,77.3
7226,8.6,77.3
7227,7.9,77.2
7228,8.1,77.3
7229,10.4,77.3
7230,6.6,77.3
7231,8.4,77.3
7232,4.8,77.3
7233,6.9,77.3
7234,9.8,77.3
7235,7.3,77.3
7236,6.9,77.4
7237,8.9,77.6
7238,7.9,77.7
7239,12.3,77.5
7240,9.5,77.6
7241,12.2,77.5
7242,11.1,77.5
7243,8.1,77.7
7244,8.0,77.8
7245,6.1,77.8
7246,4.8,77.8
7247,2.8,77.8
7248,3.2,77.8
7249,3.5,77.9
7250,4.7,78.0
7251,4.3,78.2
7252,6.1,78.5
7253,3.8,78.4
7254,6.1,78.5
7255,4.6,78.5
7256,8.0,78.5
7257,2.2,78.5
7258,2.8,78.5
7259,4.1,78.4
7260,2.0,78.4
7261,7.9,78.4
7262,1.5,78.5
7263,7.4,78.7
7264,2.9,78.6
7265,2.6,78.6
7266,5.0,78.6
7267,4.0,78.7
7268,3.7,78.7
7269,3.5,78.8
7270,5.0,78.9
7271,5.6,78.7
7272,8.3,78.8
7273,5.0,78.7
7274,3.2,78.7
7275,6.5,78.4
7276,3.7,78.4
7277,2.9,78.3
7278,2.9,78.3
7279,2.1,78.3
7280,3.2,78.3
7281,3.0,78.4
7282,2.5,78.3
7283,2.9,78.4
7284,2.2,78.4
7285,2.3,78.5
7286,6.1,78.5
7287,3.2,78.4
7288,1.9,78.5
7289,2.1,78.5
7290,2.3,78.6
7291,2.3,78.6
7292,1.5,78.6
7293,1.8,78.6
7294,2.0,78.6
7295,2.5,78.6
7296,4.5,78.6
7297,1.7,78.6
7298,2.7,78.6
7299,3.1,78.7
7300,6.2,79.0
7301,7.2,79.1
7302,3.7,79.1
7303,7.9,79.1
7304,4.0,79.1
7305,3.0,79.1
7306,3.0,79.2
7307,2.4,79.1
7308,3.8,79.2
7309,1.9,79.1
7310,4.1,79.3
7311,6.1,78.9
7312,3.0,78.9
7313,1.7,78.9
7314,5.6,78.9
7315,9.3,78.8
7316,2.4,78.8
7317,2.7,78.7
7318,2.3,78.8
7319,1.4,78.8
7320,3.0,78.8
7321,1.6,78.7
7322,5.8,78.6
7323,2.3,78.5
7324,2.3,78.6
7325,2.5,78.6
7326,2.6,78.6
7327,3.0,78.7
7328,4.6,78.8
7329,5.1,78.7
7330,3.3,78.7
7331,3.9,78.7
7332,3.8,78.8
7333,3.5,78.9
7334,3.1,78.8
7335,2.3,78.9
7336,3.7,78.8
7337,5.2,78.8
7338,2.7,78.8
7339,3.4,78.8
7340,1.9,78.8
7341,3.0,78.9
7342,1.8,78.9
7343,3.6,78.8
7344,0.5,78.9
7345,2.0,79.0
7346,2.6,78.9
7347,3.6,79.0
7348,5.8,78.5
7349,2.6,78.6
7350,2.0,78.6
7351,3.3,78.5
7352,3.9,78.6
7353,5.8,78.5
7354,2.9,78.6
7355,3.6,78.6
7356,3.2,78.6
7357,2.9,78.6
7358,3.3,78.6
7359,2.6,78.5
7360,2.4,78.5
7361,2.4,78.5
7362,1.4,78.5
7363,1.5,78.5
7364,2.0,78.6
7365,1.7,78.6
7366,4.7,78.6
7367,1.1,78.7
7368,5.9,78.7
7369,3.4,78.7
7370,3.2,78.8
7371,1.2,78.8
7372,2.5,78.8
7373,3.3,78.8
7374,3.1,78.8
7375,2.5,78.8
7376,4.3,78.8
7377,4.1,78.9
7378,5.2,78.9
7379,2.8,78.8
7380,1.8,78.9
7381,3.5,78.9
7382,0.8,78.9
7383,1.9,78.8
7384,5.4,78.8
7385,7.4,78.9
7386,2.1,78.5
7387,2.6,78.5
7388,2.7,78.5
7389,3.0,78.5
7390,3.5,78.6
7391,4.2,78.6
7392,1.5,78.6
7393,3.6,78.6
7394,2.8,78.6
7395,4.1,78.7
7396,2.1,78.6
7397,2.4,78.7
7398,2.3,78.6
7399,2.8,78.6
7400,2.9,78.6
7401,5.5,78.5
7402,2.2,78.6
7403,1.9,78.6
7404,2.4,78.6
7405,2.1,78.7
7406,2.5,78.6
7407,1.3,78.7
7408,1.2,78.7
7409,1.1,78.7
7410,2.6,78.7
7411,3.1,78.7
7412,1.7,78.7
7413,4.4,78.7
7414,1.8,78.8
7415,1.9,78.8
7416,5.5,78.7
7417,2.9,78.8
7418,3.0,78.8
7419,2.3,78.8
7420,5.0,78.8
7421,6.9,78.8
7422,1.1,78.5
7423,4.2,78.5
7424,3.3,78.6
7425,1.7,78.6
7426,2.5,78.6
7427,2.4,78.6
7428,2.7,78.8
7429,2.3,78.8
7430,4.1,79.1
7431,10.1,78.9
7432,2.7,79.0
7433,2.0,78.8
7434,2.1,78.9
7435,7.1,78.9
7436,1.6,78.9
7437,5.1,79.0
7438,6.2,78.8
7439,5.5,78.9
7440,1.6,78.9
7441,3.0,78.8
7442,2.8,78.9
7443,2.0,78.9
7444,2.3,78.9
7445,3.3,78.9
7446,3.9,78.9
7447,2.7,78.8
7448,3.0,78.9
7449,3.0,78.9
7450,1.5,78.8
7451,3.0,78.8
7452,1.9,78.8
7453,2.7,78.8
7454,2.3,78.8
7455,4.3,78.8
7456,2.7,78.8
7457,2.4,78.8
7458,2.0,78.8
7459,2.3,78.8
7460,4.0,78.7
7461,5.6,78.7
7462,3.3,78.8
7463,9.2,78.9
7464,3.4,78.8
7465,2.9,78.9
7466,2.9,78.9
7467,2.6,78.8
7468,1.5,78.8
7469,2.8,78.8
7470,3.2,78.9
7471,3.4,78.9
7472,2.5,78.8
7473,3.5,79.0
7474,2.6,78.9
7475,1.5,78.9
7476,3.7,78.9
7477,2.6,79.0
7478,1.1,78.9
7479,1.1,79.0
7480,10.3,79.0
7481,4.5,79.0
7482,7.6,79.1
7483,4.8,79.1
7484,3.5,79.2
7485,8.0,79.2
7486,1.0,79.1
7487,4.7,79.2
7488,2.7,79.2
7489,5.3,79.2
7490,1.4,79.2
7491,1.8,79.2
7492,2.0,79.3
7493,2.6,79.3
7494,4.5,79.3
7495,3.0,79.4
7496,0.5,79.3
7497,2.3,79.3
7498,2.1,79.3
7499,2.3,79.2
7500,2.4,79.2
7501,2.8,79.2
7502,2.0,79.2
7503,2.0,79.2
7504,5.3,79.1
7505,2.1,79.1
7506,2.0,79.2
7507,1.8,79.2
7508,1.8,79.7
7509,2.0,80.7
7510,1.7,80.7
7511,0.9,80.7
7512,1.4,80.7
7513,1.7,80.6
7514,1.2,80.6
7515,0.8,80.5
7516,2.9,80.7
7517,1.1,80.7
7518,1.8,80.6
7519,9.2,80.6
7520,2.1,80.2
7521,2.7,80.1
7522,1.5,80.0
7523,2.4,79.7
7524,1.3,79.8
7525,2.0,79.7
7526,0.9,79.8
7527,1.9,79.8
7528,2.4,79.5
7529,1.8,79.6
7530,1.8,79.5
7531,1.2,79.6
7532,2.4,79.3
7533,2.7,79.3
7534,3.2,79.3
7535,1.4,79.3
7536,4.4,79.2
7537,0.9,79.3
7538,2.9,79.3
7539,2.2,79.3
7540,4.2,79.6
7541,1.1,79.6
7542,2.4,79.5
7543,2.6,79.6
7544,1.5,79.5
7545,7.7,79.7
7546,2.8,79.5
7547,1.5,79.5
7548,3.0,79.4
7549,4.8,79.5
7550,2.9,79.4
7551,1.7,79.5
7552,2.4,79.4
7553,5.4,79.4
7554,2.0,79.4
7555,0.8,79.4
7556,1.5,79.4
7557,3.2,79.4
7558,2.7,79.3
7559,2.1,79.4
7560,1.4,79.4
7561,1.7,79.4
7562,2.3,79.4
7563,1.7,79.4
7564,1.5,79.5
7565,3.2,79.5
7566,2.4,79.5
7567,4.1,79.5
7568,3.8,79.4
7569,3.0,79.5
7570,2.0,79.5
7571,1.1,79.4
7572,1.3,79.5
7573,2.9,79.4
7574,2.8,79.4
7575,2.3,79.4
7576,2.9,79.5
7577,2.0,79.6
7578,2.7,79.6
7579,3.7,79.7
7580,4.2,79.5
7581,3.6,79.5
7582,6.8,79.5
7583,3.1,79.5
7584,10.9,79.5
7585,1.8,79.6
7586,2.3,79.5
7587,1.0,79.5
7588,2.8,79.6
7589,2.9,79.5
7590,2.3,79.5
7591,3.1,79.5
7592,2.1,79.5
7593,2.6,79.5
7594,2.0,79.5
7595,3.3,79.5
7596,2.2,79.6
7597,3.6,79.6
7598,2.6,79.5
7599,4.1,79.6
7600,2.4,79.6
7601,3.3,79.7
7602,2.1,79.7
7603,3.9,79.6
7604,2.1,79.6
7605,2.3,79.6
7606,2.3,79.6
7607,2.6,79.7
7608,3.1,79.6
7609,9.5,79.6
7610,1.2,79.6
7611,1.4,79.6
7612,2.2,79.6
7613,4.8,79.2
7614,1.4,79.2
7615,2.3,79.1
7616,5.1,79.1
7617,8.7,79.0
7618,4.5,78.7
7619,3.6,78.1
7620,3.0,77.6
7621,5.1,77.0
7622,3.4,76.5
7623,5.7,76.2
7624,1.8,76.0
7625,2.7,76.0
7626,2.7,76.1
7627,2.3,76.1
7628,5.4,76.1
7629,2.4,76.1
7630,3.8,76.1
7631,2.4,76.2
7632,4.5,76.5
7633,8.1,77.0
7634,1.8,77.0
7635,2.4,77.1
7636,6.9,76.9
7637,2.1,76.9
7638,1.8,76.9
7639,2.9,76.9
7640,1.7,76.9
7641,1.6,76.8
7642,1.7,76.9
7643,2.9,76.9
7644,1.4,76.8
7645,1.5,76.9
7646,5.2,76.8
7647,3.4,76.8
7648,2.5,76.9
7649,1.5,76.9
7650,2.3,77.0
7651,2.5,76.9
7652,2.1,76.9
7653,2.2,77.0
7654,1.8,77.0
7655,3.7,77.0
7656,3.5,77.0
7657,1.3,77.0
7658,10.7,76.8
7659,6.2,76.9
7660,5.2,76.8
7661,6.3,76.9
7662,9.2,76.8
7663,6.1,76.8
7664,5.6,76.7
7665,4.8,76.8
7666,5.4,76.7
7667,7.0,76.7
7668,4.5,76.8
7669,3.2,76.9
7670,5.8,76.8
7671,8.3,76.8
7672,4.8,76.8
7673,7.4,76.7
7674,6.5,76.7
7675,3.5,76.7
7676,7.0,76.7
7677,6.7,76.9
7678,5.4,76.9
7679,8.4,76.8
7680,4.4,76.9
7681,4.8,76.9
7682,7.3,77.5
7683,4.7,77.5
7684,4.5,77.5
7685,5.0,77.5
7686,3.4,77.5
7687,4.8,77.4
7688,6.2,77.4
7689,7.0,77.2
7690,7.6,77.3
7691,7.7,77.3
7692,12.1,77.3
7693,5.9,77.2
7694,10.9,77.1
7695,8.5,77.0
7696,10.2,77.1
7697,8.5,77.0
7698,11.1,77.0
7699,7.7,77.1
7700,6.8,77.0
7701,8.9,77.0
7702,9.3,77.3
7703,6.0,77.4
7704,12.5,77.3
7705,12.3,77.3
7706,6.6,77.3
7707,8.4,77.3
7708,10.0,77.3
7709,7.8,77.3
7710,8.5,77.2
7711,4.3,76.9
7712,5.7,76.9
7713,7.8,77.0
7714,9.7,77.0
7715,11.8,77.1
7716,9.5,77.0
7717,7.1,77.1
7718,7.9,77.1
7719,9.5,77.1
7720,8.0,77.0
7721,8.6,76.9
7722,4.8,77.0
7723,6.6,77.0
7724,7.2,76.9
7725,6.7,76.9
7726,4.4,77.0
7727,6.7,76.1
7728,6.8,76.0
7729,7.1,76.0
7730,8.3,76.0
7731,5.8,76.0
7732,7.7,75.9
7733,9.6,75.8
7734,7.6,75.7
7735,6.8,75.8
7736,5.3,75.7
7737,5.8,75.7
7738,7.4,75.8
7739,6.0,75.7
7740,9.7,75.7
7741,10.8,75.8
7742,8.5,75.9
7743,7.5,75.8
7744,9.5,75.8
7745,12.3,76.0
7746,9.1,76.0
7747,6.5,76.1
7748,12.5,76.0
7749,8.4,76.0
7750,8.9,76.0
7751,6.4,76.1
7752,9.5,76.1
7753,9.5,76.1
7754,8.0,76.2
7755,7.9,76.2
7756,6.2,76.3
7757,6.2,76.3
7758,7.4,76.1
7759,8.9,76.3
7760,5.5,76.3
7761,6.6,76.2
7762,5.6,76.2
7763,6.8,76.2
7764,11.4,76.2
7765,9.9,76.2
7766,7.2,76.0
7767,5.8,76.0
7768,9.8,75.9
7769,5.0,75.9
7770,8.2,75.9
7771,7.9,75.9
7772,5.0,75.8
7773,6.7,75.9
7774,6.5,75.9
7775,6.8,75.9
7776,5.9,75.9
7777,6.0,76.1
7778,6.3,76.2
7779,7.6,76.1
7780,8.7,76.1
7781,5.7,76.1
7782,9.6,76.1
7783,6.1,76.0
7784,7.0,76.1
7785,7.2,76.1
7786,5.7,76.1
7787,7.1,76.1
7788,6.3,76.2
7789,10.6,76.2
7790,11.3,76.2
7791,12.2,76.2
7792,14.2,76.2
7793,10.4,76.2
7794,10.2,76.2
7795,9.7,76.2
7796,11.2,76.2
7797,12.2,76.2
7798,11.6,76.2
7799,7.1,76.0
7800,10.4,75.9
7801,10.3,75.8
7802,8.4,75.7
7803,11.5,75.7
7804,10.2,75.7
7805,9.4,75.7
7806,4.3,75.6
7807,8.6,75.7
7808,10.4,75.5
7809,8.8,75.5
7810,12.6,75.6
7811,6.6,75.9
7812,9.3,75.9
7813,5.3,75.9
7814,7.9,75.9
7815,9.3,75.8
7816,8.3,75.8
7817,8.0,75.8
7818,5.7,75.8
7819,5.9,75.8
7820,6.8,76.1
7821,3.9,76.2
7822,6.4,76.1
7823,8.4,76.1
7824,8.1,76.2
7825,7.1,76.2
7826,5.0,76.1
7827,3.2,76.1
7828,4.3,76.2
7829,6.0,76.2
7830,6.9,76.2
7831,6.4,76.2
7832,6.4,76.2
7833,7.6,76.3
7834,5.7,76.4
7835,4.5,76.4
7836,4.0,76.4
7837,6.7,76.3
7838,10.5,76.4
7839,13.0,76.4
7840,9.6,76.4
7841,12.1,76.4
7842,11.8,76.4
7843,11.0,76.3
7844,7.4,76.3
7845,10.6,76.1
7846,9.1,76.0
7847,8.2,76.2
7848,8.6,76.1
7849,8.1,76.1
7850,12.8,76.1
7851,6.0,76.1
7852,7.9,76.0
7853,9.7,76.1
7854,8.8,76.0
7855,6.7,76.1
7856,6.9,75.9
7857,7.1,76.1
7858,7.4,76.1
7859,13.5,76.1
7860,7.0,76.1
7861,6.4,76.2
7862,6.4,76.1
7863,5.7,76.0
7864,10.6,76.0
7865,5.8,76.1
7866,6.7,76.0
7867,5.6,76.0
7868,6.5,76.1
7869,8.7,76.1
7870,7.5,76.1
7871,7.2,76.0
7872,7.0,76.0
7873,7.5,76.0
7874,7.7,76.0
7875,5.5,76.0
7876,7.9,76.0
7877,6.8,76.0
7878,6.9,76.0
7879,7.8,76.0
7880,6.2,75.9
7881,5.8,76.0
7882,6.3,76.0
7883,7.0,76.0
7884,8.2,76.1
7885,9.1,76.0
7886,9.5,76.0
7887,10.8,76.0
7888,12.0,76.1
7889,9.6,76.1
7890,11.0,76.1
7891,13.6,76.5
7892,12.8,76.6
7893,13.4,76.6
7894,11.3,76.6
7895,14.7,76.7
7896,13.7,76.6
7897,12.5,76.8
7898,13.7,77.0
7899,14.3,77.2
7900,14.9,77.1
7901,9.2,77.0
7902,7.3,77.0
7903,9.4,77.1
7904,5.5,77.1
7905,6.4,76.9
7906,8.7,76.8
7907,3.7,76.7
7908,3.3,76.7
7909,7.0,76.6
7910,6.7,76.6
7911,8.0,76.6
7912,6.1,76.6
7913,8.0,76.5
7914,10.5,76.5
7915,4.2,76.5
7916,8.2,76.5
7917,6.5,76.4
7918,7.1,76.4
7919,7.0,76.4
7920,6.3,76.4
7921,7.2,76.4
7922,6.8,76.5
7923,7.6,76.5
7924,7.4,76.5
7925,7.1,76.6
7926,6.9,76.6
7927,7.8,76.6
7928,6.4,76.5
7929,9.3,76.5
7930,4.9,76.5
7931,5.6,76.5
7932,5.5,76.5
7933,6.4,76.5
7934,8.0,76.5
7935,10.1,76.5
7936,12.6,76.5
7937,10.6,76.6
7938,11.2,76.6
7939,10.0,76.6
7940,9.3,76.6
7941,9.1,76.6
7942,10.4,76.6
7943,7.8,76.6
7944,9.7,76.5
7945,7.3,76.6
7946,10.7,76.7
7947,6.7,76.8
7948,8.0,76.9
7949,5.4,77.0
7950,7.3,76.9
7951,8.5,77.0
7952,11.7,76.9
7953,11.6,76.9
7954,5.5,76.9
7955,3.2,76.8
7956,3.6,76.7
7957,3.2,76.8
7958,8.6,76.8
7959,6.4,76.8
7960,5.3,76.8
7961,4.1,76.9
7962,5.1,76.8
7963,4.7,76.7
7964,4.4,76.6
7965,5.0,76.6
7966,4.7,76.6
7967,2.6,76.6
7968,5.0,76.6
7969,4.7,76.6
7970,4.7,76.7
7971,5.8,76.7
7972,6.8,76.6
7973,3.0,76.6
7974,3.7,76.6
7975,4.6,76.6
7976,3.9,76.6
7977,3.8,76.6
7978,5.2,76.6
7979,4.8,76.6
7980,4.6,76.6
7981,3.6,76.6
7982,4.2,76.7
7983,4.2,76.6
7984,4.2,76.6
7985,4.4,76.6
7986,4.7,76.6
7987,4.0,76.6
7988,4.4,76.6
7989,4.5,76.6
7990,2.6,76.7
7991,3.1,76.6
7992,2.5,76.7
7993,5.6,76.7
7994,3.8,76.6
7995,6.1,76.6
7996,3.5,76.7
7997,4.4,76.7
7998,3.0,76.6
7999,3.7,76.6
8000,4.5,76.6
8001,4.3,76.6
8002,5.7,76.7
8003,3.6,76.7
8004,5.1,76.7
8005,5.3,76.7
8006,3.3,76.8
8007,4.6,76.8
8008,5.5,76.8
8009,4.4,76.7
8010,4.3,76.7
8011,5.0,76.7
8012,4.0,76.3
8013,2.7,76.3
8014,1.8,76.3
8015,3.7,76.3
8016,6.6,76.3
8017,5.0,76.3
8018,4.2,76.2
8019,4.0,76.3
8020,4.5,76.3
8021,6.3,76.2
8022,4.5,76.1
8023,5.3,76.2
8024,5.1,76.1
8025,5.2,76.1
8026,5.5,76.1
8027,3.6,76.1
8028,4.1,76.0
8029,4.2,76.1
8030,5.7,76.1
8031,7.1,76.0
8032,4.6,76.0
8033,4.5,76.1
8034,5.1,76.2
8035,3.9,76.1
8036,5.1,76.1
8037,3.5,76.1
8038,4.4,76.1
8039,4.4,76.1
8040,5.2,76.0
8041,5.0,76.1
8042,5.2,76.1
8043,6.2,76.1
8044,6.9,76.2
8045,6.7,76.2
8046,5.9,76.3
8047,7.2,76.1
8048,5.9,76.2
8049,6.1,76.1
8050,5.8,76.1
8051,5.7,76.1
8052,5.7,76.1
8053,5.8,76.1
8054,5.3,76.1
8055,6.7,76.1
8056,14.3,75.9
8057,10.2,76.0
8058,5.5,75.9
8059,3.3,75.9
8060,4.9,75.9
8061,5.3,75.9
8062,5.1,76.0
8063,6.7,76.0
8064,6.1,76.0
8065,4.0,76.1
8066,5.7,76.1
8067,5.8,76.1
8068,3.9,76.1
8069,5.5,76.2
8070,4.3,76.2
8071,4.4,76.2
8072,5.1,76.1
8073,5.8,76.1
8074,5.3,76.0
8075,5.4,76.1
8076,5.1,76.0
8077,4.2,76.0
8078,6.4,75.9
8079,7.4,75.9
8080,5.8,75.9
8081,5.6,75.9
8082,6.2,75.9
8083,6.7,75.9
8084,6.2,75.9
8085,5.3,75.9
8086,7.0,75.9
8087,4.1,75.9
8088,6.1,75.9
8089,5.6,75.9
8090,5.4,75.9
8091,4.7,75.9
8092,4.5,76.0
8093,5.8,76.0
8094,9.1,75.9
8095,9.3,75.9
8096,6.1,75.9
8097,6.0,75.9
8098,4.6,75.9
8099,3.9,75.8
8100,4.6,75.9
8101,4.7,75.8
8102,3.2,75.9
8103,3.5,75.9
8104,4.1,75.9
8105,5.4,75.8
8106,3.8,75.9
8107,4.9,75.9
8108,3.5,75.9
8109,6.1,75.9
8110,5.3,75.9
8111,4.9,75.8
8112,5.1,75.9
8113,5.4,75.9
8114,5.4,75.8
8115,3.0,75.9
8116,3.3,75.9
8117,4.1,75.9
8118,4.0,75.9
8119,4.2,76.0
8120,3.0,76.0
8121,3.2,76.0
8122,5.8,75.9
8123,7.6,76.0
8124,5.4,75.9
8125,4.2,76.0
8126,4.3,76.0
8127,5.4,76.0
8128,5.6,75.8
8129,6.8,75.9
8130,5.0,75.9
8131,4.4,76.0
8132,4.5,75.9
8133,4.6,75.9
8134,4.9,75.9
8135,4.0,76.0
8136,3.8,75.9
8137,3.5,75.9
8138,4.7,75.9
8139,5.8,75.9
8140,4.6,75.8
8141,3.1,75.9
8142,4.6,75.9
8143,5.2,75.9
8144,6.1,75.8
8145,3.5,75.9
8146,3.9,75.9
8147,4.7,75.8
8148,6.7,75.8
8149,5.2,75.8
8150,6.1,75.9
8151,5.7,75.8
8152,6.2,75.9
8153,6.5,75.9
8154,5.6,76.0
8155,6.5,75.9
8156,4.0,75.9
8157,3.5,75.9
8158,3.3,75.9
8159,3.8,75.9
8160,2.8,75.8
8161,4.4,75.9
8162,2.4,75.9
8163,4.5,75.8
8164,1.9,75.9
8165,3.6,75.9
8166,2.1,75.9
8167,3.5,75.9
8168,3.7,75.9
8169,5.3,75.9
8170,6.2,75.8
8171,4.9,75.9
8172,2.7,75.9
8173,4.4,75.9
8174,3.1,75.9
8175,2.6,75.9
8176,4.1,75.9
8177,7.2,76.1
8178,4.1,76.1
8179,3.2,76.1
8180,4.2,76.2
8181,4.3,76.2
8182,5.3,76.2
8183,4.8,76.2
8184,5.5,76.2
8185,3.4,76.1
8186,4.1,76.1
8187,2.4,76.1
8188,3.9,76.1
8189,4.5,76.1
8190,4.7,76.1
8191,4.7,76.1
8192,4.2,76.1
8193,4.1,76.1
8194,3.9,76.0
8195,3.8,76.1
8196,6.0,76.0
8197,11.8,76.6
8198,9.1,76.6
8199,11.0,76.5
8200,15.5,77.7
8201,8.1,77.6
8202,7.6,77.5
8203,7.0,77.4
8204,7.0,77.5
8205,7.1,77.4
8206,8.0,77.4
8207,8.1,77.5
8208,6.4,77.5
8209,7.0,77.5
8210,8.6,77.5
8211,9.1,77.5
8212,7.5,77.5
8213,13.1,77.5
8214,9.6,77.5
8215,11.5,77.5
8216,10.0,77.5
8217,6.7,77.6
8218,5.7,77.6
8219,4.3,77.6
8220,5.6,77.5
8221,7.8,77.6
8222,7.1,77.7
8223,7.4,77.7
8224,5.3,77.7
8225,6.6,77.8
8226,5.4,77.8
8227,4.7,77.8
8228,4.8,77.7
8229,7.6,77.7
8230,5.1,77.7
8231,6.3,77.7
8232,5.6,77.7
8233,6.9,77.7
8234,5.9,77.6
8235,7.1,77.6
8236,10.2,78.0
8237,6.3,78.0
8238,5.9,77.9
8239,7.7,78.0
8240,6.6,77.9
8241,8.2,78.0
8242,8.5,78.0
8243,10.0,78.0
8244,8.4,77.9
8245,8.6,77.8
8246,6.1,77.8
8247,6.5,77.8
8248,6.2,77.6
8249,8.2,77.5
8250,5.7,77.4
8251,6.5,77.4
8252,6.0,77.4
8253,4.8,77.4
8254,7.0,77.4
8255,5.9,77.4
8256,7.4,77.4
8257,7.4,77.4
8258,9.6,77.4
8259,4.7,77.4
8260,8.2,77.4
8261,6.0,77.4
8262,8.8,77.4
8263,6.8,77.2
8264,7.4,77.1
8265,6.2,77.2
8266,6.3,77.0
8267,7.9,77.0
8268,7.6,77.0
8269,7.6,77.0
8270,8.2,77.0
8271,6.1,77.1
8272,6.2,77.1
8273,6.8,77.1
8274,6.5,77.1
8275,8.3,77.2
8276,10.3,77.2
8277,8.3,77.1
8278,5.6,77.2
8279,6.1,77.2
8280,6.0,77.2
8281,5.8,77.2
8282,5.3,77.2
8283,6.1,77.2
8284,6.4,77.3
8285,6.3,77.3
8286,6.0,77.4
8287,7.0,77.5
8288,7.5,77.5
8289,5.1,77.5
8290,6.4,77.5
8291,4.5,77.5
8292,4.8,77.5
8293,6.8,77.5
8294,4.6,77.6
8295,4.9,77.7
8296,4.6,77.7
8297,4.9,77.7
8298,4.3,77.7
8299,7.9,77.5
8300,3.3,77.5
8301,4.8,77.5
8302,6.5,77.5
8303,5.6,77.5
8304,7.3,77.4
8305,4.8,77.5
8306,5.7,77.4
8307,9.4,77.6
8308,4.2,77.6
8309,4.7,77.6
8310,3.2,77.6
8311,5.0,77.5
8312,4.5,77.6
8313,3.4,77.6
8314,2.5,77.6
8315,4.3,77.6
8316,3.6,77.8
8317,10.7,77.7
8318,4.4,77.7
8319,6.8,77.7
8320,3.3,77.7
8321,4.1,77.8
8322,3.4,77.8
8323,2.8,77.7
8324,5.7,77.7
8325,4.4,77.7
8326,2.9,77.8
8327,4.9,77.8
8328,3.5,77.8
8329,2.6,77.8
8330,4.3,77.8
8331,5.7,77.8
8332,4.9,77.8
8333,2.9,77.8
8334,8.3,77.8
8335,5.8,77.7
8336,7.9,77.7
8337,8.2,77.7
8338,7.6,77.7
8339,8.9,77.7
8340,8.5,77.7
8341,6.1,77.6
8342,6.6,77.6
8343,6.9,77.6
8344,6.8,77.6
8345,7.2,77.6
8346,6.7,77.6
8347,7.7,77.3
8348,8.3,77.3
8349,9.6,77.3
8350,8.7,77.3
8351,9.0,77.3
8352,8.8,77.3
8353,9.4,77.3
8354,9.4,77.2
8355,9.8,77.2
8356,8.5,77.2
8357,8.1,77.2
8358,8.3,77.2
8359,12.0,77.2
8360,8.4,77.1
8361,10.8,77.1
8362,13.6,77.1
8363,10.9,77.1
8364,12.3,77.1
8365,11.4,77.1
8366,10.8,77.2
8367,10.4,77.2
8368,11.5,77.1
8369,11.2,77.2
8370,10.9,76.3
8371,8.8,76.3
8372,9.6,76.3
8373,9.2,76.3
8374,12.7,76.2
8375,10.6,76.2
8376,11.5,76.3
8377,9.0,76.3
8378,8.2,76.3
8379,9.8,76.3
8380,9.1,76.1
8381,8.4,76.2
8382,7.2,76.3
8383,8.2,76.3
8384,8.2,76.3
8385,6.2,76.3
8386,10.0,76.2
8387,11.7,76.0
8388,9.9,76.0
8389,7.4,76.1
8390,8.7,76.1
8391,7.9,76.0
8392,9.0,76.1
8393,6.7,76.1
8394,10.3,76.0
8395,7.6,76.0
8396,9.6,76.1
8397,7.3,76.1
8398,12.1,76.0
8399,8.7,76.0
8400,9.5,76.1
8401,8.1,76.1
8402,10.0,76.2
8403,8.0,76.1
8404,6.9,76.2
8405,7.0,76.2
8406,10.7,76.2
8407,7.7,76.5
8408,10.5,76.5
8409,10.6,77.6
8410,14.6,77.6
8411,14.4,77.6
8412,13.9,77.6
8413,13.4,77.6
8414,10.1,77.6
8415,11.8,77.4
8416,12.0,77.5
8417,10.8,77.5
8418,9.8,77.5
8419,13.8,77.9
8420,10.8,77.9
8421,9.9,77.8
8422,14.0,77.8
8423,9.1,77.8
8424,8.1,77.8
8425,11.7,77.8
8426,11.0,77.8
8427,7.7,77.8
8428,9.1,77.7
8429,10.3,77.7
8430,8.7,77.7
8431,4.6,77.5
8432,4.6,77.3
8433,5.0,77.3
8434,6.5,77.3
8435,7.6,77.2
8436,6.5,77.3
8437,5.1,77.2
8438,3.3,77.2
8439,2.6,77.2
8440,3.3,77.2
8441,4.7,77.0
8442,4.3,76.7
8443,3.1,76.6
8444,4.5,76.6
8445,5.4,76.5
8446,5.2,76.6
8447,4.1,76.6
8448,5.1,76.7
8449,7.7,76.6
8450,3.9,76.7
